"","V1","V2","V3","V4","V5","V6","V7"
"20822",1,2,319,0,257,2009,2561
"20823",1,1,367,348,0,2009,1277
"20824",1,1,350,385,263,2009,56116
"20825",1,0,0,0,0,0,0
"20826",1,2,351,308,0,2006,51075
"20827",1,2,298,368,0,2005,2405
"20828",1,2,355,363,272,2009,1790
"20829",1,1,0,0,0,2008,1272
"20830",1,2,327,0,146,2008,1566
"20831",1,1,306,375,0,2008,2844
"20832",1,1,300,0,360,2008,2824
"20833",1,0,0,0,0,0,0
"20834",1,1,355,0,273,2009,2443
"20835",1,1,367,363,269,2009,1778
"20836",2,2,392,0,0,2005,50215
"20837",1,2,352,314,0,0,0
"20838",1,1,341,335,0,2008,1694
"20839",1,1,375,0,0,0,0
"20840",1,1,0,0,0,2008,24942
"20841",2,1,298,332,0,2005,1426
"20842",1,1,348,362,0,2004,50107
"20843",2,1,355,0,0,2004,2587
"20844",1,1,355,335,0,2006,3041
"20845",1,1,355,316,324,2008,1912
"20846",1,2,306,368,0,2007,2505
"20847",2,2,306,0,0,2004,2756
"20848",1,2,356,0,258,2009,1736
"20849",1,2,341,344,0,2008,50424
"20850",1,1,333,0,0,2007,2237
"20851",1,1,381,375,0,2007,2756
"20852",1,1,0,0,0,2007,2490
"20853",1,1,0,0,357,2008,1512
"20854",1,1,0,0,273,2009,9256
"20855",1,2,365,306,270,2009,1912
"20856",1,2,355,0,0,2007,2597
"20857",2,1,298,0,318,2004,3080
"20858",1,2,371,367,0,2008,0
"20859",1,1,366,0,199,2006,2209
"20860",1,1,355,390,323,2008,3041
"20861",1,2,326,327,261,2009,3057
"20862",1,2,367,298,161,2006,2152
"20863",1,0,0,0,0,0,0
"20864",1,1,293,343,0,2006,2330
"20865",2,1,292,0,0,2005,2682
"20866",1,2,348,295,323,2008,1545
"20867",1,1,365,0,256,2009,25645
"20868",1,2,350,357,0,2006,2868
"20869",5,1,301,0,0,0,0
"20870",1,2,300,0,0,2008,2673
"20871",1,2,0,0,0,2007,50648
"20872",1,2,0,0,0,2006,1936
"20873",1,1,375,377,214,0,1783
"20874",1,0,0,0,0,0,0
"20875",2,1,382,355,0,2004,1606
"20876",1,1,365,329,312,2007,50084
"20877",1,1,368,0,269,2009,2055
"20878",2,2,319,0,0,2004,0
"20879",1,1,341,335,273,2009,2677
"20880",2,2,352,0,0,2004,2597
"20881",2,1,367,331,0,2005,2905
"20882",1,1,329,0,0,2008,2736
"20883",1,2,366,298,323,2006,50485
"20884",1,2,327,0,0,2007,50864
"20885",1,1,298,314,0,2007,2233
"20886",1,1,0,0,0,2008,2714
"20887",1,2,0,0,145,2008,50975
"20888",1,2,314,390,0,2006,1763
"20889",1,1,355,295,0,0,9006
"20890",1,2,300,0,263,2009,2152
"20891",1,1,341,298,323,2008,1268
"20892",1,2,298,0,0,2007,2327
"20893",1,1,317,0,273,2006,11067
"20894",1,1,0,0,0,2008,2191
"20895",1,2,308,298,0,2006,1384
"20896",1,1,374,368,261,2007,2652
"20897",5,1,314,311,0,2005,0
"20898",1,1,340,0,273,2009,2749
"20899",2,2,308,0,0,2004,0
"20900",1,2,0,0,323,2008,2868
"20901",1,1,327,0,0,2007,1509
"20902",1,1,348,0,0,2010,2327
"20903",1,1,0,0,261,2009,2779
"20904",1,2,293,334,300,2008,2661
"20905",1,1,350,389,323,2008,50107
"20906",1,1,341,0,204,2005,2755
"20907",1,1,0,0,273,2009,2969
"20908",1,2,0,0,343,0,1420
"20909",1,2,348,342,0,2006,50098
"20910",1,2,341,0,0,2007,1913
"20911",1,0,319,0,0,2006,2152
"20912",2,1,292,0,0,2005,2146
"20913",1,2,327,326,0,2007,1734
"20914",1,1,309,389,257,2009,1606
"20915",1,2,368,0,273,2009,0
"20916",1,1,368,0,0,2009,2093
"20917",2,1,0,0,0,2005,0
"20918",1,2,298,0,265,0,0
"20919",1,1,0,0,274,2009,2443
"20920",1,2,319,0,0,2006,1486
"20921",1,1,324,392,319,2008,3120
"20922",1,1,368,0,0,2006,2198
"20923",1,2,314,367,324,2007,2677
"20924",1,1,351,355,0,2008,55575
"20925",2,2,355,0,0,2005,1320
"20926",1,2,0,0,263,2009,3052
"20927",1,2,371,0,0,2005,0
"20928",1,0,0,0,0,2007,3118
"20929",1,2,316,0,323,2008,2736
"20930",1,1,0,0,273,2009,1942
"20931",1,1,314,378,0,2007,2688
"20932",1,1,350,329,0,2006,2904
"20933",1,2,355,341,0,0,1268
"20934",1,1,386,0,0,2008,1473
"20935",1,2,292,0,233,2005,1384
"20936",1,2,314,0,224,0,2026
"20937",1,2,351,0,0,2006,4269
"20938",2,2,367,0,305,2005,2631
"20939",2,2,367,0,303,2005,1960
"20940",1,1,314,294,323,2007,1732
"20941",1,1,298,363,331,2007,3036
"20942",1,2,313,0,0,2005,52131
"20943",1,1,362,377,223,2006,2066
"20944",3,1,384,319,0,2006,1789
"20945",1,1,0,0,268,2009,1606
"20946",1,2,366,0,300,2007,1426
"20947",1,2,331,0,0,2007,2592
"20948",1,2,314,344,0,2007,1924
"20949",5,2,308,298,0,2010,58220
"20950",3,2,350,360,355,1929,2617
"20951",1,1,314,296,0,2006,0
"20952",1,2,352,367,0,0,1695
"20953",2,1,332,289,0,2005,0
"20954",1,1,0,0,270,2009,50305
"20955",1,2,327,384,323,2008,1380
"20956",1,0,369,363,231,0,0
"20957",1,1,298,0,0,0,2364
"20958",1,2,297,365,0,2008,2033
"20959",1,1,368,299,0,2008,1380
"20960",1,2,319,0,0,2007,2868
"20961",1,2,330,303,356,2008,2433
"20962",2,2,314,352,186,2002,5000
"20963",1,1,0,0,323,2008,50107
"20964",1,1,298,314,0,2006,0
"20965",1,1,0,0,273,2009,50165
"20966",1,2,327,326,0,2008,1466
"20967",2,1,333,0,195,2004,2079
"20968",1,1,377,390,0,2006,50066
"20969",2,1,367,0,0,2005,1473
"20970",1,1,333,0,192,2007,50117
"20971",1,1,368,0,0,2008,1732
"20972",1,2,0,0,270,2009,2782
"20973",1,1,367,348,226,2006,2670
"20974",1,2,298,314,273,2005,2268
"20975",1,2,355,0,0,2006,2593
"20976",2,2,292,0,0,2005,2895
"20977",1,1,377,340,0,2007,3042
"20978",1,2,384,0,264,2009,1490
"20979",1,2,301,387,133,2008,2593
"20980",2,1,350,0,0,2005,1732
"20981",1,2,342,0,0,2007,0
"20982",1,1,387,0,324,2008,24658
"20983",1,2,366,0,269,2009,2204
"20984",1,1,298,379,192,2007,3121
"20985",1,2,340,0,0,2006,2914
"20986",2,2,298,0,0,2004,1909
"20987",1,2,290,0,269,2009,1544
"20988",1,2,0,0,0,0,0
"20989",1,0,0,0,0,0,0
"20990",1,1,291,340,328,2007,1808
"20991",1,1,355,0,323,2008,1936
"20992",2,1,383,0,0,2005,1719
"20993",1,1,340,369,240,2007,3135
"20994",1,1,351,0,257,2009,50168
"20995",1,2,298,314,136,2008,50286
"20996",1,1,368,374,0,2006,1512
"20997",1,1,333,377,0,2008,3123
"20998",1,0,292,0,324,2008,1498
"20999",2,1,301,355,0,2005,3029
"21000",1,1,348,350,0,2008,2079
"21001",1,1,390,314,0,2008,1736
"21002",2,1,351,0,0,0,0
"21003",1,1,332,374,134,2008,2596
"21004",1,0,334,310,0,2006,0
"21005",2,1,329,0,0,0,0
"21006",2,1,326,0,0,2005,0
"21007",1,2,365,355,264,2009,1311
"21008",2,2,317,0,345,2005,0
"21009",1,2,306,0,0,2005,3036
"21010",1,2,355,298,356,2008,50055
"21011",2,1,314,355,0,2004,1617
"21012",1,1,0,0,0,0,2304
"21013",1,1,340,390,256,2009,2678
"21014",1,0,0,0,0,0,0
"21015",1,1,341,379,0,2009,2929
"21016",1,1,0,0,0,2008,1287
"21017",1,1,341,390,263,2008,2233
"21018",4,0,0,0,0,0,8250
"21019",1,1,340,289,0,2008,2385
"21020",1,2,355,357,0,2007,0
"21021",1,0,368,344,0,0,2903
"21022",1,1,387,0,359,2005,2599
"21023",2,1,367,0,0,2005,2201
"21024",1,2,366,329,0,2007,2849
"21025",1,1,340,362,0,2007,2596
"21026",1,2,330,0,0,2007,2505
"21027",2,2,367,383,0,2004,50086
"21028",1,1,367,0,273,2009,3123
"21029",1,2,368,390,261,2005,0
"21030",1,2,355,390,270,2009,2844
"21031",2,1,350,0,0,2005,1544
"21032",2,1,332,0,0,2004,2294
"21033",1,1,368,350,272,2009,0
"21034",1,1,298,314,323,2008,2702
"21035",1,0,355,0,0,2006,1763
"21036",1,2,316,0,275,2007,1525
"21037",4,1,342,377,0,2005,2868
"21038",1,2,390,314,0,2008,2849
"21039",1,1,357,0,323,2008,1384
"21040",2,1,314,0,0,1998,1734
"21041",1,2,317,314,0,2006,0
"21042",1,2,298,314,298,2007,52255
"21043",1,0,0,0,0,0,0
"21044",2,1,375,374,0,2005,1985
"21045",2,2,384,0,0,0,0
"21046",1,2,294,0,0,2005,0
"21047",1,2,363,0,0,2007,0
"21048",1,1,348,329,0,2006,1694
"21049",1,2,319,0,273,2009,1317
"21050",1,1,306,0,0,2006,2077
"21051",1,2,319,314,0,2007,0
"21052",1,2,312,0,202,2006,54545
"21053",1,1,368,385,0,2008,51022
"21054",2,0,292,0,0,2004,0
"21055",1,2,340,381,0,2006,0
"21056",1,2,385,362,0,2007,2414
"21057",5,2,301,0,0,2008,50458
"21058",1,2,367,340,267,2007,1566
"21059",2,1,298,295,0,0,0
"21060",5,2,308,386,324,0,11809
"21061",1,1,361,298,233,2008,3021
"21062",1,1,292,0,138,2006,0
"21063",1,2,0,0,0,2008,1741
"21064",1,1,353,344,0,2007,2191
"21065",1,1,329,0,0,2006,0
"21066",1,2,348,295,0,2006,0
"21067",1,1,355,390,264,2009,1730
"21068",2,2,319,298,0,2004,2753
"21069",1,2,298,0,0,2005,0
"21070",1,2,350,375,0,2007,2089
"21071",1,2,314,0,353,2008,50500
"21072",1,0,0,0,0,0,0
"21073",1,0,350,290,197,2006,2788
"21074",1,1,0,0,269,2009,1763
"21075",1,2,369,0,0,2006,51302
"21076",3,0,290,334,0,0,0
"21077",1,1,382,0,314,2008,51494
"21078",2,2,327,298,165,2003,1451
"21079",1,2,319,0,0,2008,1525
"21080",1,0,0,0,265,2009,0
"21081",1,0,298,335,0,0,1734
"21082",1,2,0,0,0,0,3080
"21083",2,2,298,0,0,2005,1421
"21084",1,0,0,0,0,0,0
"21085",5,1,386,375,0,2005,57845
"21086",2,1,375,0,0,2005,1548
"21087",2,1,355,368,0,2004,1606
"21088",1,1,374,386,0,2008,2596
"21089",1,0,300,0,0,0,0
"21090",2,1,333,0,0,2003,50622
"21091",1,2,329,363,0,2006,2052
"21092",1,2,319,344,0,2007,2593
"21093",1,1,0,0,0,2006,2597
"21094",1,1,0,0,0,2008,2754
"21095",1,1,355,293,0,2006,1381
"21096",1,1,329,0,261,2009,1486
"21097",2,2,355,0,0,2005,1596
"21098",1,1,367,347,0,0,0
"21099",1,2,342,0,0,0,1702
"21100",1,1,342,0,0,2007,25630
"21101",2,2,319,0,0,2005,1465
"21102",2,2,375,0,0,2005,3032
"21103",1,2,0,0,308,2008,0
"21104",1,0,0,0,0,0,0
"21105",1,1,342,0,0,2006,0
"21106",1,2,355,0,0,2008,2702
"21107",5,2,333,338,0,2006,9059
"21108",1,2,298,0,268,2009,4694
"21109",2,2,351,0,0,2002,1384
"21110",1,1,300,0,192,2007,1912
"21111",1,2,331,0,0,2006,1963
"21112",1,2,329,0,345,2006,50406
"21113",1,1,331,386,0,2007,1419
"21114",1,1,292,294,274,2009,2906
"21115",1,0,298,357,265,2009,2191
"21116",2,2,292,383,0,2000,2597
"21117",1,1,351,335,0,2005,0
"21118",1,1,341,0,224,2006,0
"21119",1,2,350,375,170,2006,2016
"21120",1,2,298,0,0,2008,2713
"21121",1,2,314,0,0,2006,2227
"21122",1,1,367,368,132,2008,2521
"21123",1,1,355,0,150,2004,3060
"21124",1,1,291,0,0,0,1533
"21125",1,1,0,0,0,2007,24654
"21126",1,2,366,0,216,2006,25757
"21127",1,2,354,359,323,2007,1274
"21128",1,1,0,0,0,2008,2439
"21129",4,2,0,0,0,0,0
"21130",1,2,0,0,0,0,0
"21131",1,1,291,305,343,2008,9530
"21132",1,2,298,0,263,2009,50028
"21133",5,2,308,378,0,2009,0
"21134",2,1,390,368,329,2005,3120
"21135",1,1,0,0,0,0,0
"21136",1,1,356,309,322,2005,2152
"21137",2,2,382,381,347,2005,0
"21138",1,1,360,0,310,2008,2605
"21139",1,1,329,349,351,2006,51099
"21140",1,0,298,350,0,2007,2672
"21141",1,2,367,0,0,2008,3007
"21142",1,2,319,0,0,2007,2048
"21143",1,2,365,0,0,2005,50239
"21144",1,2,365,317,0,2006,1420
"21145",1,0,0,0,0,0,0
"21146",1,1,333,335,0,2005,0
"21147",1,1,384,0,0,0,2674
"21148",2,2,366,0,0,2005,50648
"21149",1,1,367,314,312,2008,51125
"21150",1,1,368,357,323,2008,1734
"21151",1,1,341,0,0,2006,1632
"21152",1,2,368,377,0,2006,60141
"21153",1,0,0,0,0,0,0
"21154",1,1,0,0,145,2008,4151
"21155",2,1,300,0,0,2004,0
"21156",1,2,319,315,0,2007,2422
"21157",1,1,0,0,139,2008,2868
"21158",1,1,0,0,363,2009,2779
"21159",1,1,366,0,0,2008,1595
"21160",2,2,333,367,0,2004,1606
"21161",1,1,350,291,0,2007,1889
"21162",1,1,0,0,264,2009,0
"21163",1,1,355,376,0,2006,2521
"21164",2,1,367,332,0,2005,1883
"21165",1,0,0,0,0,0,0
"21166",1,2,378,314,0,2007,2839
"21167",1,1,314,311,340,2007,1451
"21168",2,0,352,378,0,2004,0
"21169",1,1,355,377,263,2009,1427
"21170",1,1,340,0,0,2007,2460
"21171",1,0,0,0,0,0,0
"21172",1,1,375,0,0,2008,50392
"21173",1,1,329,304,266,2008,2207
"21174",1,2,306,378,0,2005,2094
"21175",2,2,355,0,299,2005,50028
"21176",2,1,311,0,0,2004,0
"21177",1,2,360,0,174,2006,1492
"21178",1,2,384,0,0,2006,1912
"21179",1,2,330,0,0,2008,1885
"21180",1,1,291,0,350,2007,2623
"21181",2,1,323,324,0,2004,1595
"21182",1,2,326,327,0,2007,2193
"21183",2,2,314,352,0,2005,1498
"21184",1,1,355,0,263,2009,2794
"21185",1,2,327,344,0,2007,0
"21186",1,2,327,326,260,2007,1795
"21187",1,1,366,0,0,2008,1267
"21188",1,1,314,303,0,2007,2779
"21189",1,1,391,0,0,2006,1411
"21190",1,1,341,311,331,2007,58324
"21191",1,1,355,377,0,2007,50578
"21192",1,2,328,0,0,2007,50526
"21193",1,2,291,343,0,2006,2373
"21194",2,0,375,386,0,0,50485
"21195",1,2,355,0,261,2009,1654
"21196",1,1,344,308,0,0,1689
"21197",1,2,350,0,0,2007,1465
"21198",2,2,327,326,0,2005,2460
"21199",1,2,319,0,0,2008,1942
"21200",1,1,291,0,0,2008,15912
"21201",1,1,355,382,333,2007,2514
"21202",1,1,368,374,0,0,1654
"21203",1,2,321,0,157,2005,2973
"21204",1,1,355,382,0,2006,0
"21205",1,2,308,298,0,2006,1426
"21206",1,1,329,0,0,0,0
"21207",1,2,367,354,0,2008,2439
"21208",1,1,340,350,351,2008,0
"21209",1,2,355,0,265,2009,56377
"21210",2,2,329,0,0,2005,1320
"21211",2,1,342,0,188,2004,50024
"21212",1,1,0,0,0,2007,1945
"21213",1,2,306,357,0,2007,1638
"21214",1,2,301,300,0,2006,51566
"21215",1,1,352,0,261,2009,3052
"21216",2,2,363,329,0,2005,0
"21217",1,1,387,0,0,2008,1606
"21218",1,0,0,0,0,0,0
"21219",1,2,314,0,0,0,2904
"21220",2,1,355,293,0,2005,50344
"21221",1,1,355,0,0,2006,1274
"21222",2,2,314,298,0,2005,2593
"21223",1,1,305,0,0,2007,1805
"21224",2,2,379,289,205,0,0
"21225",2,2,298,367,0,2005,0
"21226",1,2,341,344,0,2006,51178
"21227",2,1,298,314,0,2005,52304
"21228",1,1,341,0,271,2008,1870
"21229",2,1,317,0,0,2005,9321
"21230",1,2,308,351,0,2006,2866
"21231",1,1,375,0,0,2006,0
"21232",1,1,360,299,0,2008,5211
"21233",5,1,340,369,0,0,0
"21234",2,1,301,0,0,2005,0
"21235",1,0,0,0,329,0,1380
"21236",1,1,298,348,0,2006,0
"21237",1,1,348,350,147,2008,1465
"21238",1,1,350,298,323,2008,1492
"21239",1,1,349,377,0,2005,2021
"21240",2,2,311,389,0,2005,2248
"21241",1,1,0,0,273,2009,1595
"21242",1,2,298,314,0,0,1384
"21243",1,1,360,0,0,2008,50406
"21244",1,0,334,373,0,2010,2784
"21245",1,1,0,0,329,0,0
"21246",1,1,350,377,265,2009,24278
"21247",2,2,367,0,0,2005,2234
"21248",1,2,319,0,234,2007,2268
"21249",1,1,333,0,0,2006,0
"21250",1,2,367,0,267,2007,0
"21251",1,2,349,289,0,2005,50098
"21252",1,0,293,0,0,2005,0
"21253",2,1,311,0,0,2005,1380
"21254",1,0,298,0,0,2007,1741
"21255",2,1,360,0,0,2005,3120
"21256",1,1,317,0,0,2006,2327
"21257",1,1,390,355,269,2009,2426
"21258",1,2,352,368,0,2006,1596
"21259",3,2,292,0,0,2007,2003
"21260",1,2,366,0,279,2007,2048
"21261",1,2,298,348,0,2007,2052
"21262",1,2,319,0,263,2009,50115
"21263",1,1,355,382,0,2008,50768
"21264",1,1,298,314,259,2009,1887
"21265",1,1,331,391,273,2009,0
"21266",1,1,298,314,0,2008,2463
"21267",5,2,321,319,0,2005,2152
"21268",2,1,298,0,0,2005,2443
"21269",1,2,314,389,170,2006,2204
"21270",1,2,320,308,256,2009,17214
"21271",1,2,341,0,0,2006,2674
"21272",5,2,319,0,219,0,2054
"21273",2,2,298,0,0,2005,52401
"21274",1,2,308,316,260,2009,1654
"21275",1,2,0,0,0,2007,0
"21276",1,2,300,0,0,2008,664
"21277",1,1,0,0,340,2008,2590
"21278",2,1,367,0,0,2004,2287
"21279",1,2,337,340,259,2007,1702
"21280",1,1,374,390,0,2008,1808
"21281",1,2,366,332,323,2008,1506
"21282",1,2,368,314,297,2007,2573
"21283",1,1,0,0,261,2009,2716
"21284",1,2,319,0,256,2009,50028
"21285",1,1,365,352,0,2005,16621
"21286",1,1,291,0,321,2006,2381
"21287",2,1,319,298,0,2004,1730
"21288",1,2,0,0,0,2006,0
"21289",1,0,355,293,0,2006,50135
"21290",1,1,340,377,0,2006,0
"21291",1,2,365,363,0,2008,1387
"21292",1,1,367,298,0,2008,2868
"21293",1,1,0,0,130,2008,1601
"21294",2,1,375,0,0,2005,1649
"21295",1,2,319,0,204,2007,0
"21296",2,2,290,0,0,2005,2190
"21297",5,1,301,0,323,2004,0
"21298",1,1,0,0,145,2008,1279
"21299",1,1,367,0,319,2007,52131
"21300",1,1,382,0,0,2006,2702
"21301",1,1,368,329,0,0,50034
"21302",1,1,355,0,0,2006,1734
"21303",1,2,319,0,0,2007,1764
"21304",1,0,316,0,0,2008,1320
"21305",2,2,308,352,163,2004,2780
"21306",1,2,0,0,268,2009,2335
"21307",1,2,352,357,336,2008,2422
"21308",1,2,365,0,0,2006,1486
"21309",1,1,355,0,258,2008,0
"21310",2,2,291,0,0,2005,19155
"21311",2,1,331,0,0,2005,5486
"21312",1,1,329,377,0,2008,2190
"21313",1,1,291,0,0,2005,2807
"21314",1,2,319,0,0,2006,2856
"21315",1,0,300,0,0,0,2702
"21316",1,2,355,0,0,2008,2696
"21317",1,1,355,382,0,2007,50165
"21318",1,2,316,0,295,2008,2794
"21319",1,1,377,341,213,2008,51430
"21320",1,1,350,368,0,2007,50105
"21321",1,0,355,0,0,0,26001
"21322",1,2,0,0,0,0,2734
"21323",1,2,340,329,0,2008,2207
"21324",1,2,298,0,279,2007,0
"21325",1,1,298,368,0,2007,1320
"21326",1,2,319,0,273,2009,1267
"21327",1,1,298,366,229,2008,2753
"21328",1,1,294,293,271,2007,2360
"21329",2,1,330,0,0,2004,1274
"21330",1,1,352,365,0,2008,1981
"21331",1,1,367,0,357,2008,2509
"21332",1,1,382,390,0,2008,2780
"21333",2,1,298,314,0,2005,3052
"21334",2,2,348,329,0,0,0
"21335",1,2,327,334,256,2009,0
"21336",1,2,0,0,0,2008,3029
"21337",4,0,0,0,0,0,0
"21338",1,2,355,0,0,2006,1770
"21339",2,1,368,390,0,2005,3029
"21340",1,2,319,0,0,2007,2227
"21341",1,1,375,0,0,0,2460
"21342",2,1,307,0,0,2005,1429
"21343",2,2,311,0,0,2004,1608
"21344",1,1,355,0,143,0,2702
"21345",1,2,368,390,264,2009,2749
"21346",2,0,298,0,0,2005,1320
"21347",1,1,340,0,0,2008,2340
"21348",1,1,355,0,266,2009,2642
"21349",5,2,351,0,0,0,819
"21350",1,1,307,311,217,0,2893
"21351",1,2,368,0,0,2005,1691
"21352",1,2,355,0,263,2009,2753
"21353",1,1,390,291,266,2009,2802
"21354",1,2,327,0,217,2007,1268
"21355",1,1,368,0,0,2007,0
"21356",1,2,366,0,304,2006,1384
"21357",1,2,0,0,0,2007,1279
"21358",2,1,367,0,0,2004,2548
"21359",2,2,316,0,0,2005,2272
"21360",1,2,355,0,301,0,0
"21361",1,1,291,337,0,2007,16587
"21362",1,1,375,0,0,2005,2896
"21363",1,1,350,0,194,2006,0
"21364",1,1,298,0,0,2006,0
"21365",1,2,0,0,228,2007,2209
"21366",1,0,0,0,0,0,1277
"21367",1,1,292,322,256,2009,1451
"21368",1,2,315,0,324,2008,1973
"21369",1,1,356,0,0,2008,1866
"21370",1,1,371,0,0,2007,50459
"21371",1,2,319,0,323,2006,22954
"21372",1,2,355,0,0,2009,1730
"21373",1,2,355,0,264,2009,9267
"21374",1,1,367,348,0,2008,50541
"21375",1,1,314,0,0,2006,1473
"21376",1,2,315,0,261,2009,3020
"21377",1,1,292,0,0,2006,3172
"21378",1,2,301,0,262,2009,2749
"21379",1,1,311,0,0,2008,1963
"21380",1,1,390,0,273,2005,2561
"21381",1,1,298,367,273,2009,0
"21382",6,0,0,0,0,0,0
"21383",1,2,0,0,0,0,1274
"21384",2,1,355,0,0,2005,50864
"21385",1,2,319,0,0,2006,1320
"21386",1,1,300,358,139,2008,1420
"21387",1,2,340,290,273,2009,2241
"21388",1,1,382,390,0,2007,50500
"21389",1,1,368,0,0,2008,2702
"21390",1,1,351,368,341,2006,2702
"21391",2,2,319,298,0,2004,0
"21392",1,2,362,0,0,2007,2667
"21393",1,2,0,0,162,0,51125
"21394",1,0,0,0,0,0,0
"21395",1,1,342,0,0,2006,1473
"21396",1,1,350,0,259,2009,2766
"21397",1,1,355,0,314,2008,2026
"21398",1,2,340,381,273,2009,51210
"21399",1,0,0,0,0,0,0
"21400",1,2,329,355,266,2009,2954
"21401",1,1,352,0,0,2006,50225
"21402",1,1,0,0,273,2009,2275
"21403",2,1,382,332,0,2005,2754
"21404",1,1,342,0,0,2005,0
"21405",1,1,0,0,0,0,0
"21406",1,2,371,0,324,2007,2482
"21407",1,1,319,0,0,2008,1883
"21408",3,2,302,310,0,0,1964
"21409",1,1,291,0,131,2004,0
"21410",1,1,0,0,264,2009,1764
"21411",2,2,367,0,0,2003,0
"21412",1,2,314,303,0,2005,1486
"21413",2,2,341,0,0,2005,53623
"21414",2,0,0,0,0,0,0
"21415",1,1,367,302,217,2005,1889
"21416",1,1,316,0,219,2006,0
"21417",1,0,0,0,0,0,0
"21418",1,1,374,386,0,2008,2929
"21419",1,1,350,0,220,2006,2207
"21420",1,0,298,0,0,0,0
"21421",1,2,298,390,265,2009,25968
"21422",1,1,0,0,0,2008,7851
"21423",1,2,363,0,271,2006,0
"21424",1,0,0,0,0,0,0
"21425",1,2,291,368,219,2007,1861
"21426",1,1,367,340,260,2009,1787
"21427",1,1,351,338,0,2006,1843
"21428",1,1,329,367,0,2006,50390
"21429",1,1,0,0,0,0,25659
"21430",1,2,319,0,0,2005,0
"21431",1,1,361,377,265,2009,2784
"21432",1,1,379,314,273,2009,1384
"21433",1,1,355,0,0,2006,0
"21434",1,1,290,0,0,0,2957
"21435",2,2,0,0,0,2004,1584
"21436",2,2,334,370,205,2004,3171
"21437",2,2,308,0,0,2005,0
"21438",1,2,355,357,0,0,50568
"21439",1,0,0,0,0,0,0
"21440",1,1,0,0,0,2009,0
"21441",1,0,307,335,258,2008,2954
"21442",1,1,319,0,0,2007,18294
"21443",1,1,390,355,0,2009,1596
"21444",5,1,351,0,0,0,0
"21445",1,1,374,350,258,2009,3052
"21446",1,2,298,0,325,2009,1466
"21447",1,2,0,0,186,0,2849
"21448",1,1,368,0,0,2006,3058
"21449",1,2,298,0,0,0,2294
"21450",1,2,292,0,0,2007,2521
"21451",1,1,341,0,0,0,2593
"21452",1,1,0,0,258,2009,3029
"21453",1,0,0,0,0,0,0
"21454",2,2,367,0,0,2005,0
"21455",1,2,319,0,219,2007,2753
"21456",1,1,301,0,0,2009,56377
"21457",1,1,367,332,0,2006,2957
"21458",1,1,368,341,0,2008,0
"21459",1,1,367,371,144,2008,1647
"21460",1,1,341,310,0,2006,1800
"21461",1,2,319,0,302,2008,9283
"21462",1,2,327,0,353,2008,1724
"21463",1,1,387,335,0,2008,2794
"21464",1,1,390,298,0,2009,2903
"21465",1,0,355,0,178,2007,2422
"21466",1,1,327,293,0,2008,1384
"21467",1,1,355,0,0,2007,2780
"21468",1,1,365,0,219,2007,1268
"21469",1,2,327,357,262,2009,2794
"21470",1,2,351,365,262,2009,1465
"21471",2,0,0,0,0,2005,1667
"21472",1,0,0,0,0,0,0
"21473",1,1,375,0,341,0,0
"21474",1,1,329,386,0,2007,2786
"21475",1,0,0,0,0,0,0
"21476",1,2,0,0,273,2009,1547
"21477",2,2,367,386,0,0,2291
"21478",1,2,365,0,261,2009,1420
"21479",2,2,308,0,0,2005,1473
"21480",1,1,0,0,265,2009,2965
"21481",1,1,355,0,264,2009,23675
"21482",1,0,368,329,328,2008,0
"21483",1,1,355,0,0,2007,2372
"21484",1,0,327,0,237,0,0
"21485",1,1,0,0,0,2009,2055
"21486",2,2,352,0,0,2005,1355
"21487",1,1,0,0,273,2009,2608
"21488",1,2,298,0,0,2005,0
"21489",1,1,390,0,257,2009,1946
"21490",1,1,291,0,141,2007,1849
"21491",1,1,300,0,0,2006,2790
"21492",2,2,332,0,0,2005,1654
"21493",2,2,316,323,0,2005,2813
"21494",5,1,361,0,0,2008,0
"21495",2,1,311,383,0,2005,1823
"21496",1,2,360,0,294,2007,2355
"21497",1,2,298,308,0,2006,50055
"21498",1,2,344,357,0,2007,1421
"21499",1,2,314,351,0,2007,1734
"21500",1,1,363,390,256,2009,2661
"21501",1,0,0,0,0,0,0
"21502",1,1,348,377,265,2009,4031
"21503",1,2,367,368,182,2006,0
"21504",1,0,0,0,0,0,0
"21505",1,2,374,294,0,2007,0
"21506",2,1,342,0,0,2005,1384
"21507",1,1,329,371,0,2006,1702
"21508",1,1,323,0,310,2008,2527
"21509",1,0,0,0,0,0,0
"21510",1,1,381,0,0,2006,2725
"21511",1,1,382,332,0,2008,2702
"21512",1,0,0,0,0,0,0
"21513",1,2,329,371,276,2008,1438
"21514",1,2,298,0,0,0,2780
"21515",2,0,0,0,0,0,0
"21516",1,2,316,0,174,2006,2960
"21517",1,2,319,0,0,2006,1912
"21518",1,2,0,0,0,2008,25866
"21519",2,2,393,348,0,1988,0
"21520",2,2,314,0,0,2004,1426
"21521",1,1,367,0,271,2007,2455
"21522",1,0,0,0,0,0,0
"21523",1,2,0,0,0,2008,25253
"21524",2,1,382,0,0,2004,0
"21525",1,2,307,335,131,0,50843
"21526",1,2,340,367,0,0,2337
"21527",1,1,362,377,273,2009,2152
"21528",1,2,319,0,0,2007,20326
"21529",2,1,314,298,0,2005,1596
"21530",4,2,334,336,0,2006,0
"21531",1,1,329,333,357,2008,1741
"21532",1,2,292,0,0,2006,2422
